hrv_mean_nni,hrv_median_nni,hrv_range_nni,hrv_sdsd,hrv_rmssd,hrv_pnni_50,hrv_pnni_20,hrv_cvsd,hrv_sdnn,hrv_cvnni,hrv_std_hr,hrv_total_power,hrv_lf,hrv_peaks,hrv_hf,hrv_mean,hrv_std,hrv_max,hrv_ptp,hrv_rms,hrv_iqr,hrv_iqr_5_95,hrv_pct_5,hrv_pct_95,hrv_svd_entropy,acc_x_mean,acc_x_min,acc_x_sum,acc_x_skewness,acc_x_n_sign_changes,acc_x_pct_5,acc_x_pct_95,acc_x_svd_entropy,acc_y_mean,acc_y_min,acc_y_max,acc_y_sum,acc_y_pct_5,acc_y_pct_95,acc_z_n_sign_changes,l2_pct_5,Stress
673.9010314,671.875,625,54.97890612,54.98110862,21.61100196,51.47347741,0.081586325,79.57996197,0.1180885,10.91555641,3652.918839,1072.627678,134,654.730991,673.9010314,79.50175069,984.375,625,678.5743353,93.75,234.375,578.125,812.5,0.293047896,4.786979167,2,9191,-0.146183606,0,4,6,0.324032892,57.88385417,56,59,111137,57,58,0,139.3341308,1
674.2172091,671.875,625,54.79764666,54.79987396,21.49901381,51.47928994,0.081279257,79.69218474,0.118199571,10.92539646,3694.784401,1074.888418,133,662.75999,674.2172091,79.61355405,984.375,625,678.9014384,93.75,234.375,578.125,812.5,0.293484347,4.761458333,2,9142,-0.136692986,0,4,6,0.327775343,57.89635417,56,59,111161,57,58,0,139.3341308,1
674.4071146,671.875,625,53.94822423,53.95213689,21.73913043,51.77865613,0.079999359,79.48601452,0.117860581,10.92183311,3681.367144,1115.875519,132,639.1272693,674.4071146,79.40743218,984.375,625,679.0659,93.75,234.375,578.125,812.5,0.29175356,4.7390625,2,9099,-0.140177776,0,4,6,0.329661222,57.90677083,56,59,111181,57,58,0,139.3341308,1
674.0408416,671.875,625,53.70731153,53.70882369,21.78217822,51.68316832,0.079681854,78.50322949,0.116466577,10.86715775,3619.696575,1117.527383,132,612.5647351,674.0408416,78.425465,984.375,625,678.5879528,93.75,234.375,578.125,812.5,0.291618282,4.71875,2,9060,-0.160972089,0,4,6,0.331524372,57.91510417,56,59,111197,57,58,0,139.3341308,1
674.4171627,671.875,625,54.81046711,54.81272053,22.02380952,52.18253968,0.081274208,79.16694207,0.117385717,10.9238758,3696.369571,1034.190408,133,628.8133521,674.4171627,79.08836444,984.375,625,679.038643,93.75,234.375,578.125,812.5,0.292740987,4.691666667,2,9008,-0.179318442,0,4,6,0.334149513,57.92552083,56,59,111217,57,58,0,139.3341308,1
674.4584163,671.875,625,54.3841534,54.38705071,22.31075697,52.39043825,0.080638108,78.75951441,0.116774456,10.8855372,3677.084867,967.4326789,132,660.7673214,674.4584163,78.68102957,984.375,625,679.0322966,93.75,234.375,578.125,812.5,0.291211735,4.671354167,2,8969,-0.192318644,0,4,6,0.333334309,57.93645833,56,59,111238,57,58,0,139.3341308,1
674.0625,671.875,625,53.99811156,53.99989099,22.2,52.2,0.080111104,78.17883916,0.115981588,10.85455906,3651.102402,891.6098737,131,670.7329782,674.0625,78.1006212,984.375,625,678.5720013,93.75,234.375,578.125,812.5,0.290087355,4.642708333,2,8914,-0.241392181,0,4,6,0.336682671,57.95052083,56,59,111265,57,58,0,139.3341308,1
673.9375,671.875,625,54.60126402,54.60356248,22.6,52,0.081021701,78.18224356,0.116008151,10.85342378,3647.89918,841.2084665,131,644.5811237,673.9375,78.10402218,984.375,625,678.4482237,93.75,234.375,578.125,812.5,0.289401435,4.622395833,2,8875,-0.336139738,0,4,6,0.358754777,57.95729167,55,59,111278,57,58,0,139.3807734,1
673.9103206,671.875,625,54.76883941,54.7703582,22.64529058,52.10420842,0.081272473,78.1831268,0.116014141,10.86016542,3710.35179,803.9706604,131,668.7762595,673.9103206,78.10474771,984.375,625,678.4213085,93.75,234.375,578.125,812.5,0.28829485,4.604166667,2,8840,-0.443434978,0,4,5,0.361169142,57.96510417,55,59,111293,58,58,0,139.6495614,1
673.7850701,671.875,625,51.44231475,51.44246784,22.64529058,51.90380762,0.076348483,77.95395145,0.115695575,10.83953229,3878.496937,817.0720397,131,752.6321432,673.7850701,77.87580211,984.375,625,678.2705664,93.75,234.375,578.125,812.5,0.286214865,4.586979167,2,8807,-0.627237244,0,4,5,0.363866144,57.975,55,59,111312,58,58,0,139.6746219,1
674.3222892,671.875,625,51.42722125,51.427375,22.69076305,52.00803213,0.076265275,77.73665785,0.115281163,10.80445883,3863.935324,833.9425449,130,742.0068595,674.3222892,77.65856977,984.375,625,678.7793479,93.75,234.375,578.125,812.5,0.28506418,4.571875,2,8778,-0.891713094,0,4,5,0.364784569,57.98697917,55,59,111335,58,58,0,139.6746219,1
674.7301707,671.875,625,51.37943946,51.37959335,22.48995984,52.20883534,0.076148356,77.49802329,0.1148578,10.77069026,3844.071031,799.1920121,130,735.9408178,674.7301707,77.42017493,984.375,625,679.1573358,93.75,234.375,578.125,812.5,0.283918608,4.605208333,2,8842,-0.436092703,0,4,5,0.354799309,57.97864583,55,59,111319,58,58,0,139.6746219,1
675.0817404,671.875,625,51.3833324,51.38348691,22.73641851,52.11267606,0.076114467,77.25404897,0.114436585,10.72634263,3807.340943,811.6491832,130,727.0989643,675.0817404,77.17628946,984.375,625,679.4788709,93.75,234.375,578.125,812.5,0.283686766,4.626041667,2,8882,-0.440063739,0,4,5,0.352415368,57.97604167,55,59,111314,58,58,0,139.6746219,1
674.8931087,671.875,625,51.05659562,51.05675112,22.33400402,51.91146881,0.075651611,77.29351101,0.114527041,10.72921244,3822.439535,807.4748609,129,743.0659054,674.8931087,77.21571178,984.375,625,679.2959401,93.75,234.375,578.125,812.5,0.282092381,4.642708333,2,8914,-0.511997617,0,4,5,0.351595351,57.9734375,55,59,111309,58,58,0,139.6746219,1
674.8046875,671.875,625,50.96318021,50.96333662,22.17741935,51.61290323,0.075523092,76.99486407,0.11409948,10.68647311,3794.476139,784.2033798,129,747.8362888,674.8046875,76.91720912,984.375,625,679.1742216,93.75,234.375,578.125,812.5,0.283259009,4.6578125,2,8943,-0.578840404,0,4,5,0.350007051,57.9734375,55,59,111309,58,58,0,139.6746219,1
675.2142137,671.875,625,51.29117124,51.29132665,22.58064516,52.01612903,0.075963043,76.83385989,0.113791828,10.66650024,3770.207969,770.1508333,129,754.4726282,675.2142137,76.75636732,984.375,625,679.5629289,93.75,234.375,578.125,812.5,0.284364318,4.672395833,2,8971,-0.645126184,0,4,5,0.34803136,57.97083333,55,59,111304,58,58,0,139.6746219,1
675.6086847,671.875,625,50.90880468,50.90896,22.08835341,51.6064257,0.075352732,76.59968562,0.113378776,10.63526082,3766.935936,754.8380207,128,782.8474619,675.6086847,76.52273966,984.375,625,679.9285437,93.75,234.375,578.125,812.5,0.285863446,4.683333333,2,8992,-0.684242852,0,4,5,0.345196419,57.96875,55,59,111300,58,58,0,139.6746219,1
675.7655622,671.875,625,51.57030099,51.57045431,22.28915663,52.00803213,0.07631412,76.78082994,0.113620513,10.65640908,3802.37762,757.2311455,130,823.716038,675.7655622,76.70370202,984.375,625,680.1048103,93.75,234.375,578.125,812.5,0.2882411,4.691666667,2,9008,-0.723694347,0,4,5,0.342033535,57.9671875,55,59,111297,58,58,0,139.6746219,1
675.9293912,671.875,625,51.14875671,51.14890945,21.95608782,52.09580838,0.075671971,76.81485028,0.113643305,10.65787459,3818.352199,828.4874875,129,803.0078384,675.9293912,76.73815046,984.375,625,680.2714794,93.75,234.375,578.125,812.5,0.288822218,4.7,2,9024,-0.763908976,0,4,5,0.338362892,57.96614583,55,59,111295,58,58,0,139.6746219,1
676.1617793,671.875,625,51.16096507,51.16111656,22.06759443,52.28628231,0.075664017,76.75637336,0.113517764,10.64972628,3823.371911,888.8789422,130,775.6427805,676.1617793,76.68003681,984.375,625,680.4958338,93.75,234.375,578.125,812.5,0.287582681,4.709375,2,9042,-0.797007096,0,4,5,0.335341192,57.9640625,55,59,111291,58,58,0,139.6746219,1
676.0210396,671.875,625,51.47509546,51.47524484,22.37623762,52.07920792,0.076144442,76.90781592,0.113765418,10.6763304,3850.111047,900.1705805,131,788.4386214,676.0210396,76.83163183,984.375,625,680.373093,93.75,234.375,578.125,812.5,0.287787217,4.722916667,2,9068,-0.837603035,0,4,5,0.33302839,57.96354167,55,59,111290,58,58,0,139.6746219,1
676.5717092,671.875,625,51.71071007,51.71085643,22.39685658,52.45579568,0.07643071,76.71904763,0.113393816,10.64870236,3830.920391,947.4223177,132,785.5233344,676.5717092,76.64364805,984.375,625,680.8990575,93.75,234.375,578.125,812.5,0.286729373,4.7328125,2,9087,-0.888444936,0,4,5,0.330427047,57.96197917,55,59,111287,58,58,0,139.6746219,1
676.7979452,671.875,625,51.61849227,51.61863774,22.11350294,52.05479452,0.076268904,76.52864764,0.113074586,10.62317002,3810.01649,951.1104764,132,789.5586508,676.7979452,76.45372971,984.375,625,681.1025117,93.75,234.375,578.125,812.5,0.286136285,4.734375,2,9090,-0.883186795,0,4,5,0.330519667,57.96145833,55,59,111286,58,58,0,139.6746219,1
677.0629883,671.875,625,51.25605491,51.25679368,21.484375,51.7578125,0.075704616,76.40147125,0.112842487,10.60795573,3810.472067,958.1011494,130,816.7214739,677.0629883,76.32682397,984.375,625,681.3516523,93.75,234.375,578.125,812.5,0.287063101,4.736458333,2,9094,-0.894037519,0,4,5,0.32917006,57.959375,55,59,111282,58,58,0,139.6746219,1
677.1134393,671.875,625,51.18555008,51.18627,21.77263969,52.60115607,0.075594822,75.93970933,0.112152122,10.53851843,3737.178951,933.3559632,134,806.696163,677.1134393,75.86651441,984.375,625,681.3503781,93.75,234.375,578.125,812.5,0.285850215,4.7375,2,9096,-0.899487748,0,4,5,0.328491614,57.95677083,55,59,111277,58,58,0,139.6746219,1
676.9345238,671.875,625,51.56469307,51.56539143,21.71428571,52.76190476,0.076174858,75.74177568,0.111889367,10.5045125,3706.397334,918.1476928,136,803.5610906,676.9345238,75.66960628,984.375,625,681.1506726,93.75,234.375,578.125,812.5,0.285711588,4.738020833,2,9097,-0.902219153,0,4,5,0.328151471,57.95520833,55,59,111274,58,58,0,139.6746219,1
676.8878987,671.875,625,50.77943237,50.78012036,21.38836773,52.53283302,0.075019986,75.56951479,0.111642585,10.46781262,3721.534886,1005.613891,137,770.2396597,676.8878987,75.49859078,984.375,625,681.0853578,93.75,234.375,578.125,812.5,0.286379717,4.739583333,2,9100,-0.910438787,0,4,5,0.327127322,57.95260417,55,59,111269,58,58,0,139.6733689,1
676.5595903,671.875,625,50.66662467,50.66675885,21.04283054,52.51396648,0.074888834,75.40969914,0.111460543,10.44237286,3707.814089,1043.098647,138,759.4586214,676.5595903,75.33945255,984.375,625,680.7414431,93.75,234.375,578.125,812.5,0.28559352,4.740104167,2,9101,-0.913187209,0,4,5,0.326784689,57.95052083,55,59,111265,58,58,0,139.6316583,1
676.2408088,671.875,625,50.95138662,50.95167914,20.95588235,51.83823529,0.075345466,75.47451888,0.111608939,10.42913709,3706.81034,1106.533863,139,765.8474439,676.2408088,75.40511701,984.375,625,680.4318946,93.75,234.375,578.125,812.5,0.285467659,4.740625,2,9102,-0.91593994,0,4,5,0.326269484,57.94895833,55,59,111262,57,58,0,139.3341308,1
675.9375,671.875,625,49.90693744,49.90759477,20.54545455,51.45454545,0.073834629,75.30432858,0.111407236,10.39771546,3681.047957,1111.972427,140,776.3451047,675.9375,75.23583895,984.375,625,680.111708,93.75,234.375,578.125,812.5,0.285043957,4.741666667,2,9104,-0.921458416,0,4,5,0.325753002,57.94583333,55,59,111256,57,58,0,139.2946517,1
675.6407374,671.875,625,49.74312426,49.74332343,19.96402878,51.25899281,0.073623926,75.2006309,0.111302689,10.37907779,3646.659171,1081.769611,141,738.1194429,675.6407374,75.13297399,984.375,625,679.8053911,93.75,234.375,578.125,812.5,0.283056727,4.7421875,2,9105,-0.924224204,0,4,5,0.325234931,57.94479167,55,59,111254,57,58,0,139.2946517,1
675.6205277,671.875,625,49.60473016,49.60501469,20.03577818,51.52057245,0.073421414,75.06285622,0.111102095,10.3581147,3634.92268,1057.07821,141,746.4920709,675.6205277,74.99568586,984.375,625,679.7701453,93.75,234.375,578.125,812.5,0.282627585,4.74375,2,9108,-0.918894652,0,4,5,0.325010707,57.94270833,55,59,111250,57,58,0,139.2946517,1
675.2669039,671.875,625,49.21615628,49.21643999,19.75088968,51.60142349,0.072884425,74.88408075,0.110895529,10.33167046,3626.683559,979.3499334,140,739.5499617,675.2669039,74.81742824,984.375,625,679.3990279,93.75,234.375,578.125,812.5,0.280856359,4.744270833,2,9109,-0.921654835,0,4,5,0.324664303,57.93958333,55,59,111244,57,58,0,139.2946517,1
674.9338624,671.875,625,49.02917786,49.02937216,19.57671958,51.49911817,0.072643225,74.57501449,0.110492329,10.28642347,3589.099022,916.1119893,141,749.733479,674.9338624,74.50922267,984.375,625,679.034125,93.75,234.375,578.125,812.5,0.279725578,4.745833333,2,9112,-0.916386932,0,4,5,0.324266072,57.93854167,55,59,111242,57,58,0,139.2946517,1
674.6485062,671.875,625,49.10954658,49.10955428,19.50790861,51.66959578,0.072792801,74.57571465,0.110540102,10.28497787,3593.223523,886.6583197,143,755.4454858,674.6485062,74.51015357,984.375,625,678.7505947,93.75,234.375,578.125,812.5,0.279678622,4.7484375,2,9117,-0.930203068,0,4,5,0.322169972,57.9359375,55,59,111237,57,58,0,139.2946517,1
674.4337979,664.0625,625,48.98620199,48.98623235,19.33797909,51.2195122,0.072633122,74.58038209,0.110582213,10.2827149,3593.900413,864.8877071,144,750.9059762,674.4337979,74.51538828,984.375,625,678.5377593,93.75,234.375,578.125,812.5,0.279842361,4.750520833,2,9121,-0.927720723,0,4,5,0.321767874,57.934375,55,59,111234,57,58,0,139.2946517,1
674.1807726,656.25,625,48.98331305,48.98338089,19.44444444,50.86805556,0.072656152,74.67222476,0.110759944,10.29325157,3590.311956,859.5199854,144,746.1833552,674.1807726,74.60737696,984.375,625,678.2963768,93.75,234.375,578.125,812.5,0.279787434,4.752083333,2,9124,-0.936045661,0,4,5,0.320709089,57.93333333,55,59,111232,57,58,0,139.2946517,1
675.3200955,656.25,562.5,48.79230267,48.79231023,19.61805556,51.04166667,0.072250642,72.39884207,0.107206705,9.249372781,3138.913325,760.5728399,145,513.2012716,675.3200955,72.33596856,984.375,562.5,679.1831297,93.75,234.375,578.125,812.5,0.270373441,4.7515625,2,9123,-0.842284534,0,4,5,0.326690715,57.93229167,55,59,111230,57,58,0,139.2946517,1
675.8493031,671.875,500,48.20148235,48.20149006,19.33797909,51.2195122,0.071319878,71.72719394,0.106128975,9.001430313,3035.212705,761.6769039,146,443.3993049,675.8493031,71.66468657,984.375,500,679.6382184,93.75,234.375,578.125,812.5,0.266097252,4.753645833,2,9127,-0.815911655,0,4,5,0.328019966,57.92864583,55,59,111223,57,58,0,139.2946517,1
675.923913,671.875,500,48.23449578,48.23449578,19.30434783,51.30434783,0.071360836,71.63953381,0.105987571,8.990641821,3019.848327,771.2781302,147,439.80272,675.923913,71.57721146,984.375,500,679.7031951,93.75,234.375,578.125,812.5,0.266083773,4.75625,2,9132,-0.828826258,0,4,5,0.3261493,57.92552083,55,59,111217,57,58,0,139.2946517,1
675.8967391,671.875,500,48.29170976,48.29177881,19.30434783,51.13043478,0.071448457,71.67964715,0.106051181,8.99709643,3014.973574,757.5548275,148,445.8942205,675.8967391,71.6172899,984.375,500,679.6803941,93.75,234.375,578.125,812.5,0.265967695,4.765104167,2,9149,-0.873418615,0,4,5,0.322690918,57.925,55,59,111216,57,58,0,139.2946517,1
675.8557192,671.875,500,48.49695243,48.4971421,19.58405546,51.29982669,0.07175665,71.59549164,0.1059331,8.986449253,2985.792523,709.5314401,148,430.688405,675.8557192,71.53342358,984.375,500,679.6307703,93.75,234.375,578.125,812.5,0.265099607,4.771354167,2,9161,-0.905567186,0,4,5,0.319158108,57.92291667,55,59,111212,57,58,0,139.2946517,1
675.8488322,664.0625,500,48.45509106,48.45509862,19.37716263,51.03806228,0.071695173,71.55727126,0.105877628,8.981393088,2980.812836,710.467062,149,428.5038805,675.8488322,71.4953437,984.375,500,679.6199145,93.75,234.375,578.125,812.5,0.264417677,4.778125,2,9174,-0.941066704,0,4,5,0.316323399,57.92239583,55,59,111211,57,58,0,139.2946517,1
675.7678265,664.0625,500,48.27930119,48.27930868,19.24398625,51.20274914,0.071443633,71.34957998,0.105582979,8.955315969,2956.647879,702.0431607,149,428.4502455,675.7678265,71.28825674,984.375,500,679.5176016,93.75,234.375,578.125,812.5,0.26295987,4.786458333,2,9190,-0.985785094,0,4,5,0.313612759,57.92083333,55,59,111208,57,58,0,139.2946517,1
675.7879503,671.875,500,48.54986016,48.54986758,19.55403087,51.11492281,0.071841866,70.8531423,0.104845229,8.90657019,2908.138518,689.307511,150,415.3898003,675.7879503,70.79235024,984.375,500,679.4857692,93.75,234.375,578.125,812.5,0.262110701,4.796354167,2,9209,-1.040482806,0,4,5,0.310780809,57.91770833,55,59,111202,57,58,0,139.2946517,0
675.9081197,671.875,500,47.85032645,47.85033393,19.31623932,50.76923077,0.07079414,70.76299253,0.104693213,8.896884199,2934.994784,672.7500567,149,429.7819225,675.9081197,70.70248547,984.375,500,679.5959297,93.75,234.375,578.125,812.5,0.263043164,4.803645833,2,9223,-1.081989925,0,4,5,0.307127379,57.915625,55,59,111198,57,58,0,139.2946517,1
675.9209966,671.875,500,47.78604101,47.78604844,19.25042589,50.93696763,0.070697683,70.64395162,0.104515102,8.882288643,2919.670196,674.5238959,150,421.778112,675.9209966,70.58375224,984.375,500,679.5963947,93.75,234.375,578.125,812.5,0.262325146,4.8125,2,9240,-1.13388742,0,4,5,0.302975302,57.91354167,55,59,111194,57,58,0,139.2946517,0
676.097973,671.875,500,47.7135164,47.71352372,19.25675676,50.67567568,0.070571908,70.42699234,0.104166844,8.856814097,2914.262962,681.0697275,151,437.8873434,676.097973,70.36748494,984.375,500,679.7499923,93.75,234.375,578.125,812.5,0.262520103,4.823958333,2,9262,-1.203722572,0,4,5,0.300135957,57.9109375,55,59,111189,57,58,0,139.2946517,0
676.7150673,671.875,500,49.13897867,49.13904225,19.6969697,51.17845118,0.07261408,70.39663017,0.104026988,8.844493628,2884.016208,711.7549315,153,402.6021463,676.7150673,70.33734879,984.375,500,680.360658,93.75,234.375,578.125,812.5,0.262479475,4.8328125,2,9279,-1.259970206,0,4,5,0.297545811,57.909375,55,59,111186,57,58,0,139.2946517,0
676.8561242,671.875,500,49.01024852,49.01036109,19.63087248,51.34228188,0.072408832,70.38447393,0.103987349,8.843075037,2883.754076,723.661947,154,401.7933299,676.8561242,70.32540176,984.375,500,680.4997244,93.75,234.375,578.125,812.5,0.26217524,4.8421875,2,9297,-1.321936173,0,4,5,0.295286046,57.90677083,55,59,111181,57,58,0,139.2946517,0
676.6304348,671.875,500,49.65815176,49.65826211,19.73244147,51.50501672,0.073390524,70.6355953,0.104393169,8.903230543,2898.591255,748.7276532,155,407.3176415,676.6304348,70.57651073,984.375,500,680.3012488,93.75,234.375,578.125,812.5,0.264285066,4.851041667,2,9314,-1.382970262,0,4,5,0.291869015,57.90416667,55,59,111176,57,58,0,139.2946517,0
676.0033445,671.875,640.625,51.84963679,51.84987459,19.89966555,51.50501672,0.076700618,72.1695038,0.106759093,9.611997252,3032.986198,813.4359867,154,460.9953108,676.0033445,72.10913616,984.375,640.625,679.8383994,93.75,234.375,578.125,812.5,0.271797062,4.859375,2,9330,-1.442873735,0,4,5,0.287429228,57.903125,55,59,111174,57,58,0,139.2946517,0
674.9791319,671.875,640.625,51.85769518,51.85770176,20.3672788,52.08681135,0.0768286,74.23245652,0.10997741,10.38948701,3402.285491,975.764148,157,626.4424129,674.9791319,74.17046698,984.375,640.625,679.042036,93.75,234.375,578.125,812.5,0.281030397,4.8671875,2,9345,-1.501417102,0,4,5,0.28308876,57.9015625,55,59,111171,57,58,0,139.2946517,0
674.1368552,671.875,640.625,51.62164511,51.62165168,20.29950083,52.07986689,0.076574439,75.92315427,0.112622762,11.0438426,3720.252599,1162.443421,157,689.6071772,674.1368552,75.85996395,984.375,640.625,678.3916522,93.75,234.375,578.125,812.5,0.28155781,4.878125,2,9366,-1.587693223,0,4,5,0.279361123,57.9,55,59,111168,57,58,0,139.2946517,0
674.2848259,671.875,640.625,51.5712035,51.57122963,20.06633499,52.40464345,0.076482857,75.81365147,0.112435648,11.02941306,3692.028745,1143.845357,157,693.0197069,674.2848259,75.75076166,984.375,640.625,678.5264949,93.75,234.375,578.125,812.5,0.280791125,4.886458333,2,9382,-1.657202612,0,4,5,0.275658427,57.89791667,55,59,111164,57,58,0,139.2946517,0
674.4143864,671.875,640.625,51.69689836,51.69689836,20.39800995,52.57048093,0.076654501,75.81209013,0.112411733,11.03082027,3680.5308,1138.187808,158,688.6955734,674.4143864,75.74920162,984.375,640.625,678.6550715,93.75,234.375,578.125,812.5,0.280983939,4.89375,2,9396,-1.721018543,0,4,5,0.271244193,57.89739583,55,59,111163,57,58,0,139.2946517,0
674.272896,671.875,640.625,51.65847077,51.65847723,20.2970297,52.64026403,0.076613605,75.65231487,0.112198363,11.00543693,3652.010518,1136.588953,158,675.9171385,674.272896,75.58986969,984.375,640.625,678.4966962,93.75,234.375,578.125,812.5,0.279977059,4.902083333,2,9412,-1.797752286,0,4,5,0.267145662,57.89479167,55,59,111158,57,58,0,139.2946517,0
674.1955446,671.875,640.625,51.55280851,51.55291202,20.2970297,52.47524752,0.076465815,75.67872997,0.112250415,11.00792478,3651.317389,1130.188383,157,679.5187896,674.1955446,75.61626299,984.375,640.625,678.4227675,93.75,234.375,578.125,812.5,0.280155347,4.9078125,2,9423,-1.853095873,0,4,5,0.263017332,57.89375,55,59,111156,57,58,0,139.2946517,0
674.1144975,671.875,640.625,51.50251145,51.50253727,20.26359143,52.22405272,0.076400281,75.61066006,0.112162934,10.99726601,3643.132593,1118.123042,158,679.5382155,674.1144975,75.54835213,984.375,640.625,678.3346588,93.75,234.375,578.125,812.5,0.280227774,4.9171875,2,9441,-1.948733269,0,4,5,0.258168663,57.89114583,55,59,111151,57,58,0,139.2946517,0
674.0924092,671.875,640.625,51.69359192,51.69361773,20.2970297,51.81518152,0.076686248,75.69782161,0.112295912,11.00999256,3638.66164,1099.629105,158,676.5916262,674.0924092,75.63533887,984.375,640.625,678.3224017,93.75,234.375,578.125,812.5,0.279504775,4.927083333,2,9460,-1.993505711,0,4,5,0.257571034,57.88802083,55,59,111145,57,58,0,139.2946517,0
674.6080858,671.875,640.625,51.38031125,51.3804151,19.8019802,51.32013201,0.076163355,75.62758993,0.112105964,10.99929836,3649.238059,1102.284341,156,676.3762004,674.6080858,75.56516516,984.375,640.625,678.8270499,93.75,234.375,578.125,812.5,0.279879904,4.9328125,2,9471,-1.9746279,0,4,5,0.260223516,57.88541667,55,59,111140,57,58,0,139.2946517,0
674.6642562,671.875,640.625,51.1273086,51.12731515,19.66942149,51.40495868,0.075781864,75.74158416,0.112265595,11.0127752,3659.051404,1102.931898,156,663.7207916,674.6642562,75.67896192,984.375,640.625,678.8955471,93.75,234.375,578.125,812.5,0.279181445,4.940625,2,9486,-1.994757622,0,4,5,0.259716404,57.88177083,55,59,111133,57,58,0,139.2946517,0
674.8548922,671.875,640.625,51.04163135,51.04163135,19.56882255,51.07794362,0.075633491,75.87891488,0.112437378,11.03389461,3691.601976,1117.845669,155,661.9557461,674.8548922,75.81597093,984.375,640.625,679.1002776,93.75,234.375,578.125,812.5,0.278575658,4.949479167,2,9503,-2.090376808,0,4,5,0.254619062,57.88125,55,59,111132,57,58,0,139.2946517,0
675.0987937,671.875,640.625,51.58221819,51.58222476,19.80033278,51.24792013,0.076406928,76.14794222,0.112795257,11.0639246,3711.755375,1138.67503,155,667.7295095,675.0987937,76.08456481,984.375,640.625,679.3726829,93.75,234.375,578.125,812.5,0.2800127,4.9515625,2,9507,-2.063918427,0,4,5,0.255743685,57.87760417,55,59,111125,57,58,0,139.2946517,0
675.7618159,671.875,640.625,55.87410072,55.87412483,20.23217247,51.57545605,0.082683164,76.76528168,0.113598135,11.09896516,3707.518975,1137.111039,154,701.2082663,675.7618159,76.70160247,984.375,640.625,680.1008511,93.75,234.375,578.125,812.5,0.285231764,4.957291667,2,9518,-2.146941746,0,4,5,0.256242481,57.87552083,55,59,111121,57,58,0,139.2946517,0
676.1647255,671.875,640.625,56.03980306,56.03982726,20.29950083,51.58069884,0.082878957,76.84816102,0.113653017,11.11371226,3730.260173,1166.101258,154,715.7992459,676.1647255,76.78420082,984.375,640.625,680.5105065,93.75,234.375,578.125,812.5,0.286086013,4.961979167,2,9527,-2.221987792,0,4,5,0.259200717,57.87395833,55,59,111118,57,58,0,139.2946517,0
676.6304348,671.875,640.625,56.19501081,56.19501081,19.89966555,51.17056856,0.083051261,76.89464789,0.113643496,11.12603671,3748.793791,1193.198802,154,710.358375,676.6304348,76.8303278,984.375,640.625,680.9784465,93.75,234.375,578.125,812.5,0.285864706,4.970833333,2,9544,-2.336161903,0,5,5,0.256071588,57.871875,55,59,111114,57,58,0,139.2946517,0
676.9872064,671.875,640.625,56.29296647,56.2930216,20.13422819,51.34228188,0.083152268,76.89205587,0.113579777,11.13014606,3738.863642,1219.530492,154,690.106462,676.9872064,76.82752203,984.375,640.625,681.3326249,93.75,234.375,578.125,812.5,0.285565704,4.972395833,3,9547,-1.898193354,0,5,5,0.221504417,57.87604167,57,58,111122,57,58,0,139.2946517,0
676.8561242,671.875,640.625,56.28935247,56.28937697,20.13422819,51.17449664,0.083162987,77.03661385,0.113815346,11.16145855,3764.478397,1224.400189,154,716.6982226,676.8561242,76.97195869,984.375,640.625,681.2186839,93.75,234.375,578.125,812.5,0.28722462,4.972916667,3,9548,-1.993161344,0,5,5,0.218933844,57.87916667,57,58,111128,57,58,0,139.2946517,0
676.4398998,671.875,640.625,56.10799356,56.10799965,20.3672788,51.41903172,0.082946023,77.09361293,0.113969642,11.16960069,3757.251334,1232.143199,154,724.7895018,676.4398998,77.02923412,984.375,640.625,680.8116046,93.75,234.375,578.125,812.5,0.287058853,4.971354167,3,9545,-2.197218593,0,5,5,0.21469925,57.88177083,57,58,111133,57,58,0,139.2946517,0
676.910299,671.875,703.125,60.08081037,60.08083287,20.26578073,51.66112957,0.088757451,78.41170802,0.115837664,11.22441493,3788.788307,1264.495552,155,751.3335838,676.910299,78.34655495,1046.875,703.125,681.429186,93.75,234.375,578.125,812.5,0.296304573,4.967708333,3,9538,-2.345896871,0,5,5,0.213140476,57.88385417,57,58,111137,57,58,0,139.2946517,0
676.8843439,671.875,703.125,60.24279555,60.24288531,20.43189369,51.66112957,0.089000264,78.37969244,0.115794808,11.218501,3768.64116,1262.714235,156,756.0254478,676.8843439,78.31456597,1046.875,703.125,681.3997257,93.75,234.375,578.125,812.5,0.296553321,4.964583333,3,9532,-2.262194441,0,5,5,0.219210249,57.88333333,57,58,111136,57,58,0,139.2946517,0
676.7205638,671.875,703.125,60.13881513,60.13890474,20.39800995,51.24378109,0.08886815,78.25209837,0.115634285,11.19748217,3739.144293,1266.073715,156,742.1447086,676.7205638,78.18718579,1046.875,703.125,681.2223995,93.75,234.375,578.125,812.5,0.296153606,4.961458333,3,9526,-2.237958016,0,4.95,5,0.222808432,57.88333333,57,58,111136,57,58,0,139.2946517,0
676.328125,671.875,703.125,60.1470883,60.1471788,20.33333333,51.33333333,0.08893195,78.31067512,0.115787991,11.20501618,3741.329168,1265.625252,156,736.0287217,676.328125,78.24538901,1046.875,703.125,680.8392421,93.75,234.375,578.125,812.5,0.296254389,4.955729167,3,9515,-2.189637061,0,4,5,0.226387891,57.88489583,57,58,111139,57,58,0,139.2946517,0
